SignalRecordInator saved data
note:Some example data, two channels with time.
numChannels: 2
Channels: t, AI0, AI1,
SamplingFrequency: 1000
0.444000,0.947004,-1.861045
0.445000,0.941411,-1.868941
0.446000,0.911143,-1.876837
0.447000,0.933515,-1.885392
0.448000,0.926277,-1.893946
0.449000,0.926935,-1.902171
0.450000,0.938121,-1.910396
0.451000,0.927264,-1.918950
0.452000,0.929238,-1.928162
0.453000,0.914104,-1.935071
0.454000,0.906866,-1.943625
0.455000,0.903246,-1.952180
0.456000,0.924303,-1.960734
0.457000,0.908511,-1.968630
0.458000,0.914104,-1.977184
0.459000,0.908840,-1.985409
0.460000,0.910156,-1.992976
0.461000,0.867385,-2.002188
0.462000,0.904563,-2.011729
0.463000,0.873307,-2.020613
0.464000,0.872320,-2.027522
0.465000,0.860476,-2.036405
0.466000,0.869030,-2.044630
0.467000,0.871004,-2.053184
0.468000,0.849948,-2.060093
0.469000,0.861463,-2.069634
0.470000,0.829221,-2.078189
0.471000,0.827576,-2.087401
0.472000,0.841723,-2.093652
0.473000,0.830208,-2.103193
0.474000,0.833827,-2.112405
0.475000,0.820996,-2.120630
0.476000,0.833827,-2.127210
0.477000,0.794017,-2.136093
0.478000,0.787108,-2.145964
0.479000,0.803229,-2.153202
0.480000,0.770000,-2.161098
0.481000,0.790727,-2.170639
0.482000,0.766710,-2.179193
0.483000,0.753879,-2.186431
0.484000,0.739403,-2.194656
0.485000,0.742364,-2.203539
0.486000,0.721308,-2.213739
0.487000,0.722624,-2.220648
0.488000,0.717030,-2.228873
0.489000,0.692026,-2.238085
0.490000,0.711766,-2.246968
0.491000,0.693342,-2.253877
0.492000,0.651888,-2.262431
0.493000,0.655178,-2.270656
0.494000,0.656494,-2.278553
0.495000,0.646295,-2.287436
0.496000,0.628529,-2.296319
0.497000,0.605169,-2.304873
0.498000,0.622277,-2.312440
0.499000,0.599576,-2.321323
0.500000,0.581481,-2.329548
0.501000,0.571611,-2.338103
0.502000,0.569308,-2.345341
0.503000,0.557464,-2.355211
0.504000,0.535750,-2.363765
0.505000,0.527853,-2.371661
0.506000,0.517325,-2.378899
0.507000,0.494295,-2.387782
0.508000,0.487386,-2.396995
0.509000,0.491992,-2.403575
0.510000,0.464027,-2.412458
0.511000,0.455802,-2.421341
0.512000,0.424546,-2.429895
0.513000,0.427507,-2.437462
0.514000,0.398884,-2.446345
0.515000,0.376841,-2.455228
0.516000,0.378157,-2.463125
0.517000,0.374867,-2.470692
0.518000,0.368616,-2.478588
0.519000,0.334399,-2.488458
0.520000,0.334070,-2.496354
0.521000,0.317949,-2.503592
0.522000,0.316633,-2.512146
0.523000,0.270573,-2.521359
0.524000,0.269915,-2.528597
0.525000,0.259057,-2.536822
0.526000,0.254122,-2.545047
0.527000,0.233395,-2.553601
0.528000,0.210694,-2.561826
0.529000,0.214642,-2.571038
0.530000,0.184703,-2.579264
0.531000,0.184045,-2.588147
0.532000,0.157724,-2.595385
0.533000,0.146867,-2.604597
0.534000,0.126798,-2.613151
0.535000,0.124824,-2.621376
0.536000,0.101794,-2.628943
0.537000,0.094556,-2.637169
0.538000,0.067577,-2.646052
0.539000,0.037309,-2.654606
0.540000,0.048495,-2.662831
0.541000,0.018227,-2.670398
0.542000,0.009015,-2.679281
0.543000,-0.014674,-2.686190
0.544000,-0.028821,-2.695402
0.545000,-0.043955,-2.704615
0.546000,-0.054483,-2.713169
0.547000,-0.066985,-2.720407
0.548000,-0.076855,-2.728632
0.549000,-0.114362,-2.736857
0.550000,-0.099228,-2.746069
0.551000,-0.121600,-2.753307
0.552000,-0.131470,-2.762849
0.553000,-0.146604,-2.772061
0.554000,-0.168318,-2.780286
0.555000,-0.182137,-2.787195
0.556000,-0.188059,-2.796407
0.557000,-0.215037,-2.804632
0.558000,-0.233461,-2.812200
0.559000,-0.234448,-2.821083
0.560000,-0.270310,-2.829308
0.561000,-0.273600,-2.838520
0.562000,-0.287747,-2.845429
0.563000,-0.300249,-2.853983
0.564000,-0.330188,-2.862866
0.565000,-0.307158,-2.871750
0.566000,-0.339071,-2.878659
0.567000,-0.360786,-2.887542
0.568000,-0.366379,-2.896096
0.569000,-0.400595,-2.905966
0.570000,-0.401253,-2.912217
0.571000,-0.401582,-2.920771
0.572000,-0.425270,-2.929984
0.573000,-0.454552,-2.937222
0.574000,-0.450604,-2.945447
0.575000,-0.487781,-2.954330
0.576000,-0.503902,-2.962555
0.577000,-0.496664,-2.970122
0.578000,-0.509824,-2.976373
0.579000,-0.529236,-2.967490
0.580000,-0.540093,-2.957949
0.581000,-0.550950,-2.951040
0.582000,-0.535487,-2.942815
0.583000,-0.600629,-2.934590
0.584000,-0.617409,-2.925378
0.585000,-0.592075,-2.918468
0.586000,-0.602933,-2.909914
0.587000,-0.631227,-2.901031
0.588000,-0.641426,-2.893135
0.589000,-0.654586,-2.884910
0.590000,-0.688145,-2.876027
0.591000,-0.677945,-2.867802
0.592000,-0.686829,-2.859905
0.593000,-0.699331,-2.851351
0.594000,-0.741772,-2.842797
0.595000,-0.713807,-2.833914
0.596000,-0.749339,-2.826347
0.597000,-0.766448,-2.817464
0.598000,-0.753287,-2.808909
0.599000,-0.760196,-2.800684
0.600000,-0.780266,-2.793446
0.601000,-0.793097,-2.784234
0.602000,-0.800993,-2.776338
0.603000,-0.806586,-2.768442
0.604000,-0.823365,-2.760217
0.605000,-0.828958,-2.750675
0.606000,-0.852318,-2.741792
0.607000,-0.859885,-2.735212
0.608000,-0.843105,-2.726658
0.609000,-0.853305,-2.718762
0.610000,-0.869426,-2.708563
0.611000,-0.899365,-2.702312
0.612000,-0.886534,-2.692770
0.613000,-0.896404,-2.683558
0.614000,-0.914499,-2.674346
0.615000,-0.916144,-2.667437
0.616000,-0.919105,-2.659212
0.617000,-0.944439,-2.650329
0.618000,-0.927989,-2.642104
0.619000,-0.943452,-2.634536
0.620000,-0.959573,-2.626640
0.621000,-0.962534,-2.617099
0.622000,-0.962863,-2.609861
0.623000,-0.965166,-2.601307
0.624000,-0.972733,-2.592753
0.625000,-1.014188,-2.583541
0.626000,-1.003989,-2.576302
0.627000,-1.014188,-2.567748
0.628000,-0.985235,-2.559523
0.629000,-1.003989,-2.549653
0.630000,-1.050049,-2.542086
0.631000,-1.033270,-2.533532
0.632000,-1.003331,-2.525307
0.633000,-1.016491,-2.516094
0.634000,-1.024058,-2.508856
0.635000,-1.030638,-2.499973
0.636000,-1.041495,-2.492077
0.637000,-1.050049,-2.485497
0.638000,-1.052352,-2.476614
0.639000,-1.052352,-2.467402
0.640000,-1.056629,-2.458848
0.641000,-1.042482,-2.452596
0.642000,-1.038534,-2.443384
0.643000,-1.053339,-2.434830
0.644000,-1.061893,-2.426605
0.645000,-1.063209,-2.419038
0.646000,-1.071763,-2.410155
0.647000,-1.064525,-2.400943
0.648000,-1.057945,-2.392388
0.649000,-1.064196,-2.385808
0.650000,-1.052681,-2.376267
0.651000,-1.050707,-2.367713
0.652000,-1.072421,-2.360475
0.653000,-1.068144,-2.352250
0.654000,-1.082950,-2.342380
0.655000,-1.056629,-2.334155
0.656000,-1.082950,-2.326587
0.657000,-1.061235,-2.318362
0.658000,-1.061235,-2.309808
0.659000,-1.062222,-2.301583
0.660000,-1.051694,-2.293029
0.661000,-1.038534,-2.285133
0.662000,-1.039521,-2.275921
0.663000,-1.043469,-2.266708
0.664000,-1.061893,-2.260128
0.665000,-1.041824,-2.250916
0.666000,-1.031954,-2.242362
0.667000,-1.043469,-2.233150
0.668000,-1.031296,-2.226570
0.669000,-1.021755,-2.217687
0.670000,-1.003331,-2.208146
0.671000,-1.030309,-2.201565
0.672000,-1.005634,-2.193011
0.673000,-1.018794,-2.184457
0.674000,-1.026690,-2.174916
0.675000,-0.998066,-2.167678
0.676000,-0.996092,-2.159124
0.677000,-0.999053,-2.150570
0.678000,-1.003989,-2.141028
0.679000,-0.993789,-2.133132
0.680000,-0.970430,-2.124907
0.681000,-0.965824,-2.116353
0.682000,-0.966482,-2.107799
0.683000,-0.956941,-2.099574
0.684000,-0.961218,-2.090691
0.685000,-0.935227,-2.082795
0.686000,-0.916802,-2.075885
0.687000,-0.925357,-2.066344
0.688000,-0.927989,-2.057461
0.689000,-0.922066,-2.049565
0.690000,-0.897062,-2.041998
0.691000,-0.884560,-2.032786
0.692000,-0.877651,-2.024561
0.693000,-0.880941,-2.016007
0.694000,-0.860214,-2.008439
0.695000,-0.874032,-1.998569
0.696000,-0.862188,-1.989028
0.697000,-0.836196,-1.981132
0.698000,-0.833235,-1.973894
0.699000,-0.812179,-1.964682
0.700000,-0.811521,-1.956128
0.701000,-0.804283,-1.949219
0.702000,-0.779279,-1.940993
0.703000,-0.771712,-1.932110
0.704000,-0.741772,-1.923885
0.705000,-0.772370,-1.916647
0.706000,-0.740785,-1.907764
0.707000,-0.719071,-1.899539
0.708000,-0.707885,-1.890327
0.709000,-0.705253,-1.883089
0.710000,-0.700318,-1.874863
0.711000,-0.689790,-1.865651
0.712000,-0.678274,-1.855781
0.713000,-0.660837,-1.848872
0.714000,-0.648006,-1.840647
0.715000,-0.637149,-1.832422
0.716000,-0.624976,-1.823868
0.717000,-0.631227,-1.815643
0.718000,-0.590101,-1.808075
0.719000,-0.591088,-1.799521
0.720000,-0.571019,-1.791625
0.721000,-0.580560,-1.782742
0.722000,-0.542725,-1.774188
0.723000,-0.524301,-1.765634
0.724000,-0.515417,-1.758067
0.725000,-0.523643,-1.749184
0.726000,-0.496993,-1.740629
0.727000,-0.480872,-1.732404
0.728000,-0.463106,-1.724837
0.729000,-0.456526,-1.715954
0.730000,-0.426257,-1.707400
